subscription_id,customer_id,plan,contract_type,start_date,end_date,status,monthly_fee,tenure_months
6926,6926,Standard,Monthly,2024-02-27,,Active,99,27
6927,6927,Standard,Monthly,2024-08-26,2025-11-20,Churned,99,15
6928,6928,Premium,Monthly,2023-09-11,2024-02-17,Churned,199,5
6929,6929,Standard,Annual,2025-09-29,,Active,99,8
6930,6930,Basic,Monthly,2023-11-07,2025-08-27,Churned,49,21
6931,6931,Premium,Monthly,2025-01-04,,Active,199,17
6932,6932,Premium,Monthly,2024-10-24,2025-03-16,Churned,199,4
6933,6933,Basic,Annual,2025-09-10,,Active,49,8
6934,6934,Basic,Monthly,2023-12-24,2024-03-06,Churned,49,2
6935,6935,Basic,Monthly,2025-07-13,2026-04-26,Churned,49,9
6936,6936,Premium,Monthly,2024-05-26,,Active,199,24
6937,6937,Standard,Monthly,2026-01-23,,Active,99,4
6938,6938,Premium,Annual,2024-12-28,2025-05-14,Churned,199,4
6939,6939,Basic,Monthly,2023-07-02,2023-09-13,Churned,49,2
6940,6940,Standard,Annual,2024-07-18,,Active,99,22
6941,6941,Premium,Monthly,2025-06-17,2026-02-08,Churned,199,7
6942,6942,Standard,Monthly,2024-10-19,,Active,99,19
6943,6943,Basic,Annual,2025-08-20,,Active,49,9
6944,6944,Standard,Annual,2023-12-05,,Active,99,30
6945,6945,Premium,Annual,2025-01-31,,Active,199,16
6946,6946,Basic,Monthly,2024-06-17,2026-02-17,Churned,49,20
6947,6947,Premium,Monthly,2024-06-30,,Active,199,23
6948,6948,Premium,Monthly,2024-11-28,,Active,199,18
6949,6949,Standard,Annual,2026-03-08,,Active,99,2
6950,6950,Enterprise,Annual,2024-08-04,,Active,499,22
6951,6951,Basic,Annual,2026-01-30,,Active,49,4
6952,6952,Premium,Monthly,2025-08-30,,Active,199,9
6953,6953,Premium,Monthly,2024-10-10,2025-11-23,Churned,199,13
6954,6954,Enterprise,Monthly,2024-02-21,,Active,499,27
6955,6955,Premium,Monthly,2024-10-22,,Active,199,19
6956,6956,Premium,Monthly,2024-07-13,,Active,199,22
6957,6957,Standard,Monthly,2024-10-03,,Active,99,20
6958,6958,Basic,Monthly,2025-12-25,,Active,49,5
6959,6959,Basic,Monthly,2025-12-22,,Active,49,5
6960,6960,Premium,Monthly,2023-11-02,2024-12-10,Churned,199,13
6961,6961,Standard,Monthly,2026-01-01,,Active,99,5
6962,6962,Basic,Monthly,2025-05-27,2025-11-27,Churned,49,6
6963,6963,Standard,Annual,2026-04-17,,Active,99,1
6964,6964,Basic,Monthly,2026-03-03,,Active,49,3
6965,6965,Enterprise,Monthly,2025-06-05,,Active,499,12
6966,6966,Premium,Monthly,2024-05-04,,Active,199,25
6967,6967,Premium,Monthly,2025-12-21,,Active,199,5
6968,6968,Basic,Annual,2025-02-03,2026-03-18,Churned,49,13
6969,6969,Basic,Monthly,2024-10-07,2025-01-02,Churned,49,2
6970,6970,Basic,Monthly,2023-06-22,,Active,49,35
6971,6971,Premium,Monthly,2025-12-04,,Active,199,5
6972,6972,Standard,Monthly,2024-10-16,,Active,99,19
6973,6973,Standard,Monthly,2024-02-05,,Active,99,28
6974,6974,Enterprise,Monthly,2023-10-22,,Active,499,31
6975,6975,Standard,Annual,2023-10-25,2023-12-10,Churned,99,1
6976,6976,Basic,Monthly,2026-03-01,,Active,49,3
6977,6977,Standard,Annual,2023-09-22,2024-10-07,Churned,99,12
6978,6978,Enterprise,Monthly,2025-12-10,,Active,499,5
6979,6979,Basic,Annual,2024-03-21,,Active,49,26
6980,6980,Premium,Monthly,2024-10-23,2026-01-08,Churned,199,14
6981,6981,Basic,Monthly,2024-09-19,2025-12-23,Churned,49,15
6982,6982,Standard,Monthly,2025-08-03,,Active,99,10
6983,6983,Basic,Annual,2025-09-16,,Active,49,8
6984,6984,Basic,Monthly,2023-07-10,2024-03-23,Churned,49,8
6985,6985,Enterprise,Monthly,2024-01-07,,Active,499,29
6986,6986,Premium,Monthly,2025-08-07,,Active,199,9
6987,6987,Basic,Monthly,2025-12-16,,Active,49,5
6988,6988,Standard,Annual,2025-11-25,,Active,99,6
6989,6989,Standard,Annual,2023-11-14,,Active,99,31
6990,6990,Premium,Monthly,2023-08-21,,Active,199,33
6991,6991,Standard,Monthly,2024-11-13,,Active,99,18
6992,6992,Premium,Annual,2025-01-16,,Active,199,16
6993,6993,Basic,Annual,2024-09-23,,Active,49,20
6994,6994,Standard,Monthly,2025-09-12,,Active,99,8
6995,6995,Standard,Monthly,2026-02-28,,Active,99,3
6996,6996,Standard,Annual,2024-03-16,,Active,99,26
6997,6997,Standard,Monthly,2026-01-31,,Active,99,4
6998,6998,Premium,Annual,2023-06-27,,Active,199,35
6999,6999,Premium,Annual,2025-02-28,,Active,199,15
7000,7000,Standard,Annual,2024-11-05,,Active,99,19
7001,7001,Basic,Monthly,2025-09-13,,Active,49,8
7002,7002,Basic,Monthly,2025-06-11,,Active,49,11
7003,7003,Premium,Monthly,2023-10-21,,Active,199,31
7004,7004,Basic,Monthly,2026-05-13,,Active,49,0
7005,7005,Basic,Monthly,2024-02-25,,Active,49,27
7006,7006,Basic,Monthly,2025-11-08,,Active,49,6
7007,7007,Premium,Monthly,2025-08-03,,Active,199,10
7008,7008,Basic,Monthly,2024-10-24,,Active,49,19
7009,7009,Standard,Monthly,2025-03-17,,Active,99,14
7010,7010,Enterprise,Monthly,2023-09-04,,Active,499,33
7011,7011,Standard,Annual,2025-07-26,2026-05-15,Churned,99,9
7012,7012,Premium,Annual,2023-08-02,,Active,199,34
7013,7013,Standard,Monthly,2023-12-30,,Active,99,29
7014,7014,Premium,Annual,2025-10-30,,Active,199,7
7015,7015,Premium,Monthly,2024-12-29,,Active,199,17
7016,7016,Basic,Monthly,2025-10-28,,Active,49,7
7017,7017,Enterprise,Monthly,2025-11-14,,Active,499,6
7018,7018,Premium,Monthly,2024-02-02,,Active,199,28
7019,7019,Standard,Monthly,2025-09-30,,Active,99,8
7020,7020,Standard,Monthly,2024-08-08,,Active,99,22
7021,7021,Standard,Annual,2025-03-21,,Active,99,14
7022,7022,Standard,Monthly,2023-07-22,2024-05-15,Churned,99,9
7023,7023,Enterprise,Monthly,2024-06-28,,Active,499,23
7024,7024,Premium,Monthly,2025-09-22,,Active,199,8
7025,7025,Basic,Monthly,2024-08-13,2024-09-24,Churned,49,1
7026,7026,Premium,Annual,2026-01-31,,Active,199,4
7027,7027,Standard,Monthly,2023-10-06,,Active,99,32
7028,7028,Basic,Annual,2026-04-28,,Active,49,1
7029,7029,Standard,Monthly,2024-08-15,,Active,99,21
7030,7030,Enterprise,Monthly,2024-09-14,,Active,499,20
7031,7031,Premium,Monthly,2026-05-05,,Active,199,0
7032,7032,Basic,Monthly,2026-02-24,,Active,49,3
7033,7033,Standard,Monthly,2025-11-22,,Active,99,6
7034,7034,Premium,Annual,2024-12-17,,Active,199,17
7035,7035,Enterprise,Annual,2024-01-14,,Active,499,28
7036,7036,Premium,Monthly,2026-05-10,,Active,199,0
7037,7037,Basic,Monthly,2023-12-24,2025-07-24,Churned,49,19
7038,7038,Enterprise,Annual,2024-03-01,2025-03-26,Churned,499,13
7039,7039,Basic,Monthly,2024-07-20,2025-05-21,Churned,49,10
7040,7040,Basic,Monthly,2025-11-01,2026-05-11,Churned,49,6
7041,7041,Basic,Monthly,2024-12-28,,Active,49,17
7042,7042,Basic,Annual,2025-01-24,2025-09-15,Churned,49,7
7043,7043,Premium,Annual,2023-08-29,,Active,199,33
7044,7044,Premium,Monthly,2024-07-25,,Active,199,22
7045,7045,Basic,Monthly,2026-01-24,,Active,49,4
7046,7046,Premium,Monthly,2025-09-21,,Active,199,8
7047,7047,Standard,Monthly,2024-07-01,2024-09-09,Churned,99,2
7048,7048,Premium,Monthly,2024-06-20,2025-07-31,Churned,199,13
7049,7049,Premium,Monthly,2025-12-10,2026-01-27,Churned,199,1
7050,7050,Basic,Monthly,2024-03-10,,Active,49,27
7051,7051,Standard,Annual,2024-04-01,,Active,99,26
7052,7052,Basic,Monthly,2026-01-29,,Active,49,4
7053,7053,Standard,Annual,2025-03-15,,Active,99,14
7054,7054,Basic,Monthly,2025-12-04,,Active,49,5
7055,7055,Basic,Monthly,2026-01-13,,Active,49,4
7056,7056,Basic,Monthly,2025-10-16,,Active,49,7
7057,7057,Basic,Annual,2026-03-16,,Active,49,2
7058,7058,Standard,Monthly,2025-08-31,,Active,99,9
7059,7059,Enterprise,Monthly,2024-03-16,,Active,499,26
7060,7060,Standard,Annual,2025-12-29,,Active,99,5
7061,7061,Basic,Annual,2024-01-16,2024-12-10,Churned,49,10
7062,7062,Basic,Monthly,2024-07-04,2025-05-22,Churned,49,10
7063,7063,Basic,Monthly,2025-08-11,,Active,49,9
7064,7064,Standard,Annual,2025-01-03,,Active,99,17
7065,7065,Basic,Monthly,2023-07-08,2024-06-05,Churned,49,11
7066,7066,Basic,Annual,2025-02-17,,Active,49,15
7067,7067,Premium,Monthly,2026-01-06,2026-05-30,Churned,199,4
7068,7068,Standard,Monthly,2025-06-13,,Active,99,11
7069,7069,Premium,Monthly,2024-11-01,,Active,199,19
7070,7070,Basic,Monthly,2025-02-11,2025-05-18,Churned,49,3
7071,7071,Standard,Annual,2024-11-22,,Active,99,18
7072,7072,Standard,Monthly,2023-07-25,2024-04-23,Churned,99,9
7073,7073,Standard,Monthly,2025-05-07,,Active,99,13
7074,7074,Enterprise,Monthly,2025-03-29,,Active,499,14
7075,7075,Basic,Monthly,2024-02-02,2025-08-08,Churned,49,18
7076,7076,Premium,Monthly,2024-10-06,,Active,199,20
7077,7077,Basic,Annual,2024-11-10,2024-12-25,Churned,49,1
7078,7078,Enterprise,Monthly,2024-10-13,,Active,499,19
7079,7079,Premium,Monthly,2025-09-01,,Active,199,9
7080,7080,Premium,Annual,2026-02-16,,Active,199,3
7081,7081,Standard,Monthly,2024-05-18,2024-11-20,Churned,99,6
7082,7082,Standard,Monthly,2024-03-29,,Active,99,26
7083,7083,Premium,Annual,2025-06-23,,Active,199,11
7084,7084,Basic,Annual,2025-07-21,,Active,49,10
7085,7085,Premium,Monthly,2023-11-26,,Active,199,30
7086,7086,Standard,Annual,2025-09-14,,Active,99,8
7087,7087,Basic,Monthly,2025-02-13,,Active,49,15
7088,7088,Basic,Annual,2025-07-15,,Active,49,10
7089,7089,Basic,Monthly,2024-06-11,2025-04-21,Churned,49,10
7090,7090,Standard,Monthly,2024-02-07,2024-09-09,Churned,99,7
7091,7091,Premium,Annual,2024-09-17,,Active,199,20
7092,7092,Standard,Monthly,2023-10-26,2025-05-23,Churned,99,19
7093,7093,Premium,Monthly,2025-09-03,,Active,199,9
7094,7094,Premium,Annual,2025-03-04,,Active,199,15
7095,7095,Standard,Monthly,2023-07-17,2023-09-26,Churned,99,2
7096,7096,Basic,Monthly,2024-12-09,,Active,49,17
7097,7097,Standard,Annual,2024-10-13,,Active,99,19
7098,7098,Basic,Monthly,2026-04-08,,Active,49,1
7099,7099,Basic,Monthly,2025-08-20,2026-02-05,Churned,49,5
7100,7100,Basic,Monthly,2024-12-09,2026-05-27,Churned,49,17
7101,7101,Premium,Monthly,2023-11-14,2024-01-15,Churned,199,2
7102,7102,Standard,Monthly,2025-05-16,,Active,99,12
7103,7103,Basic,Monthly,2025-10-20,,Active,49,7
7104,7104,Basic,Monthly,2023-11-21,2025-08-01,Churned,49,20
7105,7105,Standard,Monthly,2025-03-30,,Active,99,14
7106,7106,Basic,Monthly,2025-12-06,,Active,49,5
7107,7107,Basic,Monthly,2023-07-02,2024-03-13,Churned,49,8
7108,7108,Basic,Monthly,2026-05-01,,Active,49,1
7109,7109,Basic,Annual,2025-03-19,2025-06-23,Churned,49,3
7110,7110,Basic,Monthly,2025-11-13,2026-05-27,Churned,49,6
7111,7111,Basic,Monthly,2024-11-04,,Active,49,19
7112,7112,Standard,Annual,2026-03-07,,Active,99,2
7113,7113,Basic,Annual,2024-08-16,,Active,49,21
7114,7114,Premium,Monthly,2025-09-11,,Active,199,8
7115,7115,Basic,Monthly,2026-03-17,,Active,49,2
7116,7116,Standard,Annual,2026-03-31,,Active,99,2
7117,7117,Standard,Monthly,2025-03-05,,Active,99,15
7118,7118,Basic,Monthly,2025-10-08,,Active,49,7
7119,7119,Basic,Monthly,2026-05-12,,Active,49,0
7120,7120,Standard,Annual,2024-02-04,,Active,99,28
7121,7121,Basic,Annual,2024-06-28,2025-10-25,Churned,49,16
7122,7122,Standard,Monthly,2026-05-21,,Active,99,0
7123,7123,Basic,Annual,2025-12-13,,Active,49,5
7124,7124,Premium,Monthly,2024-03-03,,Active,199,27
7125,7125,Standard,Monthly,2023-09-28,,Active,99,32
7126,7126,Basic,Annual,2025-01-23,2026-02-12,Churned,49,12
7127,7127,Basic,Annual,2023-11-23,2025-05-23,Churned,49,18
7128,7128,Standard,Monthly,2025-07-05,,Active,99,11
7129,7129,Premium,Monthly,2025-01-05,2025-09-19,Churned,199,8
7130,7130,Premium,Annual,2025-05-28,,Active,199,12
7131,7131,Basic,Annual,2023-07-21,2024-07-07,Churned,49,11
7132,7132,Basic,Monthly,2024-01-30,2025-09-20,Churned,49,19
7133,7133,Premium,Monthly,2024-04-04,,Active,199,26
7134,7134,Basic,Monthly,2023-09-15,,Active,49,33
7135,7135,Basic,Monthly,2024-07-28,,Active,49,22
7136,7136,Premium,Annual,2025-07-12,,Active,199,10
7137,7137,Basic,Monthly,2023-07-17,2025-03-11,Churned,49,20
7138,7138,Basic,Monthly,2025-04-17,2025-07-29,Churned,49,3
7139,7139,Standard,Annual,2024-10-18,,Active,99,19
7140,7140,Premium,Monthly,2026-02-02,,Active,199,3
7141,7141,Basic,Monthly,2025-06-11,,Active,49,11
7142,7142,Standard,Annual,2023-12-12,,Active,99,30
7143,7143,Basic,Monthly,2024-02-15,2025-03-31,Churned,49,13
7144,7144,Enterprise,Annual,2023-06-25,,Active,499,35
7145,7145,Premium,Annual,2026-03-31,,Active,199,2
7146,7146,Standard,Monthly,2024-09-02,,Active,99,21
7147,7147,Premium,Monthly,2023-11-10,,Active,199,31
7148,7148,Standard,Monthly,2023-10-17,2024-06-15,Churned,99,8
7149,7149,Basic,Annual,2026-04-11,,Active,49,1
7150,7150,Premium,Annual,2024-10-07,,Active,199,20
7151,7151,Basic,Annual,2025-06-29,,Active,49,11
7152,7152,Enterprise,Annual,2024-03-08,,Active,499,27
7153,7153,Basic,Monthly,2025-06-25,2025-11-22,Churned,49,5
7154,7154,Standard,Annual,2023-12-30,,Active,99,29
7155,7155,Basic,Monthly,2025-01-23,,Active,49,16
7156,7156,Standard,Annual,2024-10-14,,Active,99,19
7157,7157,Basic,Monthly,2025-09-14,2025-10-18,Churned,49,1
7158,7158,Premium,Monthly,2025-09-22,,Active,199,8
7159,7159,Premium,Annual,2025-11-17,,Active,199,6
7160,7160,Basic,Monthly,2023-12-27,2025-04-29,Churned,49,16
7161,7161,Standard,Monthly,2025-07-20,,Active,99,10
7162,7162,Premium,Monthly,2026-03-17,,Active,199,2
7163,7163,Standard,Monthly,2023-06-29,,Active,99,35
7164,7164,Standard,Monthly,2024-05-03,,Active,99,25
7165,7165,Basic,Monthly,2026-04-16,,Active,49,1
7166,7166,Basic,Monthly,2024-09-22,2025-07-11,Churned,49,9
7167,7167,Basic,Annual,2023-09-11,,Active,49,33
7168,7168,Premium,Monthly,2023-09-18,2024-02-13,Churned,199,4
7169,7169,Basic,Monthly,2023-11-02,2024-11-15,Churned,49,12
7170,7170,Basic,Monthly,2023-07-21,,Active,49,34
7171,7171,Enterprise,Annual,2023-11-07,,Active,499,31
7172,7172,Premium,Annual,2025-06-16,,Active,199,11
7173,7173,Standard,Annual,2025-09-30,,Active,99,8
7174,7174,Basic,Monthly,2026-03-11,,Active,49,2
7175,7175,Basic,Monthly,2026-03-17,2026-05-07,Churned,49,1
7176,7176,Premium,Monthly,2025-11-23,,Active,199,6
7177,7177,Standard,Annual,2023-12-25,,Active,99,29
7178,7178,Premium,Monthly,2026-03-25,,Active,199,2
7179,7179,Basic,Monthly,2026-03-10,,Active,49,2
7180,7180,Standard,Annual,2024-04-12,,Active,99,26
7181,7181,Standard,Monthly,2025-05-13,,Active,99,12
7182,7182,Standard,Monthly,2026-01-18,,Active,99,4
7183,7183,Basic,Annual,2026-05-20,,Active,49,0
7184,7184,Premium,Monthly,2025-07-06,,Active,199,11
7185,7185,Premium,Annual,2026-03-13,,Active,199,2
7186,7186,Basic,Annual,2024-08-28,,Active,49,21
7187,7187,Basic,Monthly,2024-06-25,2025-06-18,Churned,49,11
7188,7188,Basic,Monthly,2026-02-07,2026-03-31,Churned,49,1
7189,7189,Basic,Annual,2025-08-19,,Active,49,9
7190,7190,Premium,Monthly,2023-11-24,2023-12-24,Churned,199,1
7191,7191,Standard,Annual,2025-05-09,2025-08-16,Churned,99,3
7192,7192,Enterprise,Monthly,2025-10-01,,Active,499,8
7193,7193,Basic,Monthly,2024-10-07,,Active,49,20
7194,7194,Premium,Monthly,2023-12-04,2025-02-17,Churned,199,14
7195,7195,Basic,Monthly,2025-09-07,,Active,49,8
7196,7196,Standard,Monthly,2025-03-06,,Active,99,15
7197,7197,Premium,Monthly,2024-11-03,,Active,199,19
7198,7198,Basic,Monthly,2025-08-19,,Active,49,9
7199,7199,Standard,Annual,2024-05-18,2025-07-05,Churned,99,13
7200,7200,Basic,Annual,2025-12-21,,Active,49,5
7201,7201,Basic,Annual,2024-08-30,,Active,49,21
7202,7202,Premium,Annual,2024-07-19,,Active,199,22
7203,7203,Standard,Monthly,2024-08-12,2026-01-27,Churned,99,17
7204,7204,Basic,Monthly,2023-10-02,2024-02-20,Churned,49,4
7205,7205,Standard,Monthly,2025-09-04,,Active,99,9
7206,7206,Standard,Annual,2025-10-08,,Active,99,7
7207,7207,Basic,Monthly,2024-03-12,2024-07-02,Churned,49,3
7208,7208,Basic,Annual,2023-08-23,2024-08-18,Churned,49,12
7209,7209,Enterprise,Annual,2025-10-28,,Active,499,7
7210,7210,Basic,Annual,2023-07-03,2024-07-29,Churned,49,13
7211,7211,Standard,Monthly,2025-02-25,,Active,99,15
7212,7212,Premium,Monthly,2025-12-14,,Active,199,5
7213,7213,Basic,Annual,2024-12-20,2026-05-21,Churned,49,17
7214,7214,Premium,Monthly,2026-02-13,,Active,199,3
7215,7215,Standard,Monthly,2024-08-25,2025-03-14,Churned,99,6
7216,7216,Standard,Annual,2026-05-09,,Active,99,0
7217,7217,Premium,Monthly,2024-06-29,,Active,199,23
7218,7218,Premium,Monthly,2023-11-19,2025-06-26,Churned,199,19
7219,7219,Standard,Annual,2025-03-18,2025-07-20,Churned,99,4
7220,7220,Enterprise,Monthly,2024-08-11,,Active,499,21
7221,7221,Basic,Monthly,2025-06-08,,Active,49,11
7222,7222,Enterprise,Monthly,2023-10-05,,Active,499,32
7223,7223,Premium,Monthly,2024-11-19,,Active,199,18
7224,7224,Standard,Annual,2026-05-08,,Active,99,0
7225,7225,Premium,Monthly,2025-09-27,,Active,199,8
7226,7226,Basic,Annual,2024-04-19,,Active,49,25
7227,7227,Standard,Monthly,2024-03-25,,Active,99,26
7228,7228,Premium,Monthly,2025-08-14,,Active,199,9
7229,7229,Premium,Annual,2025-06-19,,Active,199,11
7230,7230,Enterprise,Monthly,2025-06-28,2026-03-24,Churned,499,8
7231,7231,Premium,Monthly,2024-03-02,,Active,199,27
7232,7232,Basic,Monthly,2025-08-25,2025-11-03,Churned,49,2
7233,7233,Basic,Monthly,2023-07-28,,Active,49,34
7234,7234,Premium,Monthly,2025-08-28,,Active,199,9
7235,7235,Standard,Monthly,2025-10-01,,Active,99,8
7236,7236,Standard,Annual,2023-11-29,,Active,99,30
7237,7237,Standard,Annual,2023-12-26,2024-11-29,Churned,99,11
7238,7238,Premium,Monthly,2026-03-30,,Active,199,2
7239,7239,Basic,Monthly,2024-11-22,2025-07-20,Churned,49,8
7240,7240,Basic,Monthly,2023-11-06,2023-12-30,Churned,49,1
7241,7241,Standard,Monthly,2024-05-14,,Active,99,24
7242,7242,Basic,Annual,2026-05-05,,Active,49,0
7243,7243,Standard,Annual,2026-05-10,,Active,99,0
7244,7244,Basic,Annual,2026-04-21,,Active,49,1
7245,7245,Standard,Annual,2025-12-24,,Active,99,5
7246,7246,Basic,Annual,2025-03-18,2025-11-05,Churned,49,7
7247,7247,Standard,Monthly,2025-12-31,,Active,99,5
7248,7248,Standard,Monthly,2024-06-09,,Active,99,24
7249,7249,Premium,Monthly,2025-08-07,,Active,199,9
7250,7250,Premium,Monthly,2024-01-10,,Active,199,29
7251,7251,Basic,Monthly,2024-08-10,2025-04-09,Churned,49,8
7252,7252,Standard,Monthly,2024-08-05,2026-03-13,Churned,99,19
7253,7253,Basic,Monthly,2024-04-19,2026-03-04,Churned,49,22
7254,7254,Basic,Monthly,2023-12-15,2025-09-26,Churned,49,21
7255,7255,Basic,Monthly,2025-07-29,,Active,49,10
7256,7256,Enterprise,Monthly,2025-09-27,,Active,499,8
7257,7257,Basic,Monthly,2024-10-26,,Active,49,19
7258,7258,Basic,Monthly,2025-04-08,,Active,49,13
7259,7259,Premium,Monthly,2024-05-27,,Active,199,24
7260,7260,Basic,Annual,2026-01-25,,Active,49,4
7261,7261,Basic,Monthly,2024-11-04,,Active,49,19
7262,7262,Basic,Annual,2023-09-02,,Active,49,33
7263,7263,Standard,Monthly,2025-11-10,,Active,99,6
7264,7264,Premium,Monthly,2025-02-10,,Active,199,15
7265,7265,Standard,Annual,2026-01-26,,Active,99,4
7266,7266,Basic,Annual,2023-12-30,2024-10-03,Churned,49,9
7267,7267,Enterprise,Monthly,2025-10-12,2026-03-29,Churned,499,5
7268,7268,Standard,Monthly,2024-11-12,2025-04-17,Churned,99,5
7269,7269,Standard,Monthly,2024-12-09,,Active,99,17
7270,7270,Basic,Monthly,2025-02-23,2025-12-03,Churned,49,9
7271,7271,Premium,Monthly,2024-04-09,2026-01-04,Churned,199,21
7272,7272,Standard,Monthly,2023-09-14,2025-03-10,Churned,99,18
7273,7273,Standard,Monthly,2024-10-06,,Active,99,20
7274,7274,Enterprise,Monthly,2026-01-06,,Active,499,4
7275,7275,Standard,Monthly,2026-02-18,,Active,99,3
7276,7276,Premium,Monthly,2026-05-22,,Active,199,0
7277,7277,Premium,Monthly,2025-03-28,,Active,199,14
7278,7278,Basic,Monthly,2025-08-27,,Active,49,9
7279,7279,Standard,Monthly,2024-12-16,,Active,99,17
7280,7280,Premium,Annual,2024-05-11,,Active,199,25
7281,7281,Standard,Monthly,2024-07-11,2025-02-12,Churned,99,7
7282,7282,Standard,Annual,2025-01-06,2026-03-10,Churned,99,14
7283,7283,Standard,Monthly,2025-12-23,,Active,99,5
7284,7284,Premium,Monthly,2026-04-12,,Active,199,1
7285,7285,Standard,Monthly,2024-06-11,,Active,99,24
7286,7286,Basic,Monthly,2023-12-04,2024-08-17,Churned,49,8
7287,7287,Enterprise,Monthly,2026-04-13,,Active,499,1
7288,7288,Enterprise,Monthly,2023-10-29,,Active,499,31
7289,7289,Premium,Monthly,2025-05-13,,Active,199,12
7290,7290,Standard,Monthly,2024-10-25,2025-10-23,Churned,99,12
7291,7291,Standard,Monthly,2023-10-31,,Active,99,31
7292,7292,Basic,Annual,2024-09-25,2025-09-16,Churned,49,11
7293,7293,Basic,Monthly,2025-06-23,2026-05-27,Churned,49,11
7294,7294,Basic,Monthly,2023-09-17,2024-11-05,Churned,49,13
7295,7295,Standard,Monthly,2025-05-21,,Active,99,12
7296,7296,Enterprise,Annual,2025-10-02,2026-01-13,Churned,499,3
7297,7297,Standard,Monthly,2025-09-12,,Active,99,8
7298,7298,Basic,Monthly,2024-03-02,,Active,49,27
7299,7299,Standard,Monthly,2024-09-30,2026-01-27,Churned,99,16
7300,7300,Standard,Annual,2023-09-29,,Active,99,32
7301,7301,Standard,Annual,2024-01-06,,Active,99,29
7302,7302,Basic,Monthly,2025-01-11,2025-02-26,Churned,49,1
7303,7303,Standard,Monthly,2023-08-06,,Active,99,34
7304,7304,Standard,Monthly,2026-04-15,,Active,99,1
7305,7305,Standard,Monthly,2025-05-28,,Active,99,12
7306,7306,Basic,Monthly,2024-04-21,,Active,49,25
7307,7307,Premium,Monthly,2025-09-18,,Active,199,8
7308,7308,Basic,Monthly,2026-02-24,,Active,49,3
7309,7309,Basic,Monthly,2025-09-19,,Active,49,8
7310,7310,Enterprise,Monthly,2024-11-16,,Active,499,18
7311,7311,Standard,Annual,2024-09-30,,Active,99,20
7312,7312,Standard,Monthly,2024-09-18,,Active,99,20
7313,7313,Standard,Monthly,2024-11-29,2025-01-24,Churned,99,1
7314,7314,Standard,Annual,2025-03-06,,Active,99,15
