customer_id,signup_date,country,age,gender,acquisition_channel,company_size,industry,last_login_date
5584,2025-07-25,Canada,36,Male,Google Ads,Small,Manufacturing,2026-05-15
5585,2024-08-22,Indonesia,33,Male,Google Ads,Small,Education,2026-03-05
5586,2024-12-28,Canada,34,Female,Referral,Small,Retail,2026-05-21
5587,2025-07-02,Indonesia,63,Male,Referral,Small,Healthcare,2026-03-30
5588,2023-11-23,Singapore,32,Male,Referral,Medium,Manufacturing,2026-03-16
5589,2023-08-29,Canada,30,Female,Referral,Small,Retail,2026-03-20
5590,2024-03-15,UK,26,Female,Organic,Small,Healthcare,2026-05-15
5591,2025-05-31,Canada,48,Male,Organic,Medium,Healthcare,2026-05-29
5592,2023-12-05,UK,51,Female,LinkedIn,Small,Healthcare,2026-05-17
5593,2025-11-12,Canada,24,Male,Facebook Ads,Medium,Education,2026-05-27
5594,2025-07-16,Indonesia,18,Female,Google Ads,Small,Healthcare,2026-05-11
5595,2025-02-07,Canada,51,Male,LinkedIn,Small,Retail,2026-05-27
5596,2024-07-07,Germany,37,Male,LinkedIn,Small,Technology,2026-02-11
5597,2025-10-02,Germany,53,Female,Facebook Ads,Small,Retail,2026-05-30
5598,2025-12-09,Australia,43,Male,Google Ads,Small,Manufacturing,2026-05-24
5599,2026-04-14,Australia,26,Male,Organic,Small,Technology,2026-05-29
5600,2025-08-06,Germany,20,Male,Facebook Ads,Large,Healthcare,2026-05-18
5601,2024-03-24,Australia,43,Female,Google Ads,Large,Education,2026-04-23
5602,2026-04-30,Singapore,26,Female,Facebook Ads,Small,Retail,2026-05-29
5603,2025-08-25,Canada,51,Female,Google Ads,Medium,Manufacturing,2026-04-27
5604,2025-06-19,USA,34,Male,LinkedIn,Small,Retail,2026-05-22
5605,2024-09-27,Canada,54,Male,Referral,Large,Education,2026-05-17
5606,2026-01-09,Germany,37,Female,Organic,Small,Finance,2026-05-30
5607,2026-01-18,Canada,29,Male,Referral,Small,Healthcare,2026-05-18
5608,2023-11-14,USA,62,Male,Google Ads,Small,Healthcare,2026-02-03
5609,2024-07-05,UK,61,Male,Google Ads,Large,Finance,2026-04-01
5610,2024-02-04,Singapore,28,Male,Organic,Medium,Retail,2025-09-07
5611,2023-08-15,UK,37,Female,LinkedIn,Small,Healthcare,2026-03-26
5612,2024-01-17,Australia,49,Male,Organic,Small,Healthcare,2026-03-24
5613,2024-07-29,Germany,44,Male,Referral,Small,Manufacturing,2026-03-26
5614,2024-05-04,USA,24,Female,Google Ads,Small,Manufacturing,2026-01-04
5615,2024-02-01,Australia,46,Female,LinkedIn,Small,Technology,2026-04-30
5616,2026-01-31,Canada,64,Female,Organic,Small,Healthcare,2026-05-25
5617,2024-03-26,UK,65,Male,Google Ads,Small,Healthcare,2026-04-23
5618,2026-03-02,Australia,49,Male,Google Ads,Medium,Finance,2026-05-29
5619,2024-11-20,Germany,52,Male,Referral,Small,Technology,2026-03-27
5620,2023-10-05,Indonesia,34,Female,Referral,Large,Finance,2026-03-12
5621,2023-09-17,Canada,26,Female,Referral,Small,Manufacturing,2026-05-31
5622,2025-03-12,Singapore,52,Female,Facebook Ads,Medium,Education,2026-05-12
5623,2025-12-20,Singapore,47,Male,Organic,Small,Manufacturing,2026-05-31
5624,2025-12-28,USA,54,Female,Referral,Medium,Retail,2026-05-28
5625,2023-11-21,Singapore,26,Male,Facebook Ads,Small,Technology,2026-04-18
5626,2024-04-16,Australia,26,Male,Organic,Medium,Finance,2026-05-04
5627,2025-11-26,Australia,64,Female,Google Ads,Small,Manufacturing,2026-04-19
5628,2024-02-15,Canada,54,Female,Organic,Medium,Education,2026-05-29
5629,2023-11-17,Singapore,30,Female,Facebook Ads,Small,Finance,2026-02-25
5630,2024-09-15,Australia,24,Female,Facebook Ads,Large,Manufacturing,2026-03-18
5631,2023-07-27,UK,38,Male,Organic,Small,Finance,2026-05-20
5632,2024-05-31,Indonesia,56,Female,Organic,Small,Finance,2026-05-13
5633,2024-01-18,USA,47,Female,Referral,Small,Technology,2026-05-09
5634,2024-10-08,Indonesia,37,Male,LinkedIn,Small,Retail,2026-05-30
5635,2024-06-08,Indonesia,33,Female,Google Ads,Small,Healthcare,2026-03-06
5636,2023-11-01,Australia,23,Male,Organic,Small,Manufacturing,2026-03-14
5637,2024-01-05,Australia,48,Female,Google Ads,Medium,Manufacturing,2026-05-17
5638,2024-03-16,Germany,63,Female,Referral,Small,Healthcare,2025-12-15
5639,2024-03-28,UK,30,Female,Google Ads,Medium,Healthcare,2026-04-07
5640,2023-11-08,Indonesia,37,Female,Facebook Ads,Small,Education,2026-05-26
5641,2023-08-17,Indonesia,42,Female,Referral,Small,Retail,2025-09-28
5642,2024-06-18,Indonesia,63,Female,Google Ads,Medium,Manufacturing,2026-03-09
5643,2025-02-15,Singapore,20,Male,Facebook Ads,Large,Technology,2026-05-15
5644,2023-11-02,Indonesia,32,Female,Facebook Ads,Medium,Manufacturing,2026-05-15
5645,2023-10-12,UK,26,Female,Referral,Small,Retail,2026-04-11
5646,2026-03-29,USA,58,Male,Organic,Small,Technology,2026-05-28
5647,2023-12-12,Australia,22,Female,LinkedIn,Small,Retail,2026-05-16
5648,2024-02-24,Germany,26,Female,Google Ads,Small,Manufacturing,2026-04-26
5649,2025-10-08,Indonesia,62,Male,Google Ads,Small,Education,2026-05-25
5650,2025-07-21,Canada,20,Male,Referral,Medium,Finance,2026-05-11
5651,2023-11-28,USA,56,Male,LinkedIn,Large,Manufacturing,2026-05-23
5652,2024-12-25,USA,24,Female,Google Ads,Small,Technology,2026-01-08
5653,2025-06-29,Singapore,25,Female,Google Ads,Medium,Retail,2026-05-30
5654,2025-05-07,UK,22,Female,Referral,Large,Healthcare,2026-05-22
5655,2024-07-20,Germany,54,Male,Organic,Medium,Education,2026-05-11
5656,2024-05-05,UK,26,Male,Google Ads,Large,Education,2026-04-17
5657,2023-09-26,Australia,65,Female,Referral,Medium,Finance,2026-01-31
5658,2025-08-11,Canada,54,Male,LinkedIn,Medium,Manufacturing,2026-05-04
5659,2025-07-20,Germany,62,Female,Referral,Medium,Technology,2026-05-30
5660,2024-06-20,UK,33,Male,Google Ads,Small,Finance,2026-04-30
5661,2024-03-10,Singapore,37,Female,Google Ads,Small,Technology,2026-02-09
5662,2025-02-02,USA,64,Male,Google Ads,Medium,Technology,2026-03-26
5663,2025-11-23,Australia,20,Male,Referral,Small,Retail,2026-05-27
5664,2025-06-18,Germany,22,Female,LinkedIn,Small,Education,2026-05-22
5665,2024-03-16,Germany,33,Female,LinkedIn,Small,Technology,2026-02-18
5666,2023-07-21,Singapore,36,Male,Google Ads,Small,Education,2026-05-23
5667,2025-05-19,Germany,56,Male,Organic,Medium,Retail,2026-05-23
5668,2026-02-15,UK,35,Male,Facebook Ads,Small,Finance,2026-05-29
5669,2026-04-25,Singapore,54,Female,Facebook Ads,Small,Healthcare,2026-05-22
5670,2026-04-30,Indonesia,31,Male,LinkedIn,Small,Retail,2026-05-31
5671,2025-04-30,Australia,62,Male,LinkedIn,Small,Finance,2026-05-30
5672,2025-08-24,Indonesia,50,Male,Google Ads,Small,Retail,2026-05-18
5673,2026-03-09,Canada,35,Female,Google Ads,Medium,Manufacturing,2026-05-27
5674,2024-04-27,Canada,21,Male,Google Ads,Small,Technology,2026-05-21
5675,2024-05-04,Indonesia,29,Male,LinkedIn,Medium,Healthcare,2025-12-20
5676,2026-03-02,USA,58,Female,Google Ads,Medium,Retail,2026-05-31
5677,2024-04-10,Canada,21,Male,Google Ads,Small,Healthcare,2026-05-30
5678,2024-01-25,USA,43,Male,Google Ads,Small,Finance,2026-04-08
5679,2024-06-14,UK,24,Male,Referral,Medium,Healthcare,2026-04-30
5680,2024-03-01,UK,38,Female,Organic,Medium,Healthcare,2026-04-08
5681,2025-12-05,Singapore,62,Male,LinkedIn,Small,Manufacturing,2026-05-23
5682,2026-01-09,Indonesia,61,Female,LinkedIn,Small,Technology,2026-05-08
5683,2025-03-31,USA,55,Male,LinkedIn,Medium,Technology,2026-05-13
5684,2024-05-04,Canada,38,Male,Facebook Ads,Medium,Technology,2025-06-14
5685,2024-12-10,Germany,51,Male,Facebook Ads,Small,Finance,2026-05-11
5686,2024-01-02,Indonesia,64,Female,Organic,Small,Manufacturing,2026-04-17
5687,2024-11-26,Canada,64,Female,Facebook Ads,Large,Technology,2026-05-26
5688,2025-04-17,Australia,63,Female,Organic,Small,Retail,2026-03-11
5689,2024-04-28,Indonesia,38,Female,Referral,Large,Retail,2025-12-13
5690,2025-07-01,Germany,32,Male,Facebook Ads,Medium,Finance,2026-05-30
5691,2025-09-16,UK,44,Male,Organic,Medium,Retail,2026-05-28
5692,2024-04-05,USA,65,Female,Google Ads,Medium,Technology,2025-11-16
5693,2026-04-16,Singapore,60,Female,Referral,Small,Finance,2026-05-25
5694,2024-08-15,USA,18,Female,Referral,Large,Healthcare,2026-04-21
5695,2023-11-12,USA,36,Male,Organic,Small,Education,2026-03-23
5696,2024-02-21,Singapore,42,Female,Referral,Small,Retail,2026-05-17
5697,2025-03-04,USA,37,Male,Google Ads,Medium,Retail,2026-05-28
5698,2023-11-24,USA,50,Male,Facebook Ads,Small,Technology,2026-04-27
5699,2024-04-06,USA,36,Female,Organic,Medium,Manufacturing,2026-05-13
5700,2025-11-24,Canada,56,Male,Referral,Medium,Education,2026-05-17
5701,2025-08-05,Australia,53,Male,Facebook Ads,Small,Technology,2026-05-19
5702,2024-02-27,UK,43,Male,Referral,Large,Education,2026-05-22
5703,2026-03-27,Australia,25,Female,Facebook Ads,Small,Education,2026-05-28
5704,2023-07-28,Singapore,40,Male,Facebook Ads,Medium,Healthcare,2026-03-26
5705,2023-12-23,Germany,56,Male,LinkedIn,Medium,Manufacturing,2026-05-10
5706,2024-07-11,Australia,42,Female,Referral,Medium,Education,2026-03-19
5707,2023-06-29,Indonesia,28,Female,Referral,Small,Technology,2026-03-11
5708,2023-07-13,USA,48,Male,Referral,Small,Technology,2026-05-30
5709,2025-09-24,Singapore,58,Male,LinkedIn,Small,Manufacturing,2026-05-31
5710,2026-05-17,Canada,47,Male,LinkedIn,Small,Technology,2026-05-31
5711,2025-11-14,Germany,51,Male,Organic,Large,Finance,2026-05-30
5712,2024-11-11,USA,43,Female,Facebook Ads,Medium,Education,2026-05-30
5713,2023-09-13,Singapore,54,Female,Organic,Medium,Healthcare,2026-02-07
5714,2025-10-13,UK,56,Male,Referral,Small,Technology,2026-05-28
5715,2025-06-23,UK,42,Female,LinkedIn,Small,Retail,2026-05-16
5716,2025-12-10,Germany,51,Female,Referral,Small,Education,2026-05-22
5717,2024-09-16,UK,49,Male,Organic,Small,Healthcare,2026-04-10
5718,2023-07-06,Germany,20,Female,Facebook Ads,Medium,Retail,2026-05-23
5719,2025-03-17,Canada,37,Male,Organic,Small,Manufacturing,2026-05-21
5720,2025-03-16,Singapore,46,Male,Facebook Ads,Large,Technology,2026-05-24
5721,2023-12-07,Singapore,20,Male,LinkedIn,Small,Healthcare,2026-03-05
5722,2026-01-30,Germany,39,Male,Google Ads,Medium,Manufacturing,2026-05-27
5723,2023-10-07,Germany,48,Male,Organic,Medium,Technology,2025-12-07
5724,2025-03-12,Germany,49,Female,Organic,Small,Finance,2026-05-13
5725,2024-11-07,Indonesia,44,Male,LinkedIn,Small,Retail,2026-05-24
5726,2024-03-27,Singapore,27,Male,Organic,Small,Manufacturing,2026-03-29
5727,2026-05-03,USA,26,Female,LinkedIn,Small,Technology,2026-05-31
5728,2024-09-16,Singapore,21,Female,LinkedIn,Small,Technology,2026-03-26
5729,2026-01-26,Australia,65,Male,Facebook Ads,Small,Education,2026-05-23
5730,2025-04-08,Indonesia,31,Female,Referral,Medium,Finance,2026-05-06
5731,2026-05-04,Australia,50,Female,Google Ads,Small,Technology,2026-05-31
5732,2024-12-27,Germany,31,Male,Google Ads,Medium,Healthcare,2026-04-24
5733,2024-05-19,Canada,51,Male,Organic,Small,Education,2026-03-25
5734,2023-12-11,USA,36,Male,LinkedIn,Small,Healthcare,2026-04-13
5735,2024-08-14,Australia,32,Male,Referral,Medium,Manufacturing,2026-04-17
5736,2025-07-08,UK,24,Female,Facebook Ads,Small,Manufacturing,2026-05-28
5737,2026-01-29,Germany,38,Female,Referral,Medium,Finance,2026-05-31
5738,2025-05-15,Australia,57,Female,Google Ads,Small,Education,2026-05-17
5739,2025-05-03,Australia,42,Male,Google Ads,Small,Retail,2026-05-29
5740,2023-09-29,Indonesia,38,Female,Organic,Small,Finance,2026-04-28
5741,2023-10-23,Canada,20,Male,Google Ads,Medium,Healthcare,2026-04-12
5742,2023-11-07,USA,41,Female,Referral,Small,Technology,2026-05-30
5743,2023-10-01,Canada,41,Male,LinkedIn,Small,Manufacturing,2025-05-23
5744,2025-09-11,USA,34,Male,Facebook Ads,Medium,Finance,2026-05-07
5745,2024-03-03,Indonesia,50,Male,LinkedIn,Small,Retail,2026-04-12
5746,2023-06-22,Germany,20,Male,Google Ads,Small,Finance,2025-07-02
5747,2023-11-24,Germany,51,Female,LinkedIn,Small,Education,2026-04-18
5748,2024-11-09,USA,55,Female,Google Ads,Small,Healthcare,2026-05-08
5749,2023-08-13,Canada,48,Female,Facebook Ads,Small,Education,2026-05-23
5750,2025-05-29,Indonesia,36,Female,LinkedIn,Small,Finance,2026-05-24
5751,2024-11-26,Canada,34,Male,LinkedIn,Small,Retail,2026-02-17
5752,2025-07-02,Canada,64,Male,Google Ads,Medium,Finance,2026-05-21
5753,2025-11-28,Germany,22,Female,LinkedIn,Small,Technology,2026-05-20
5754,2024-12-19,Indonesia,25,Male,Google Ads,Small,Retail,2026-05-26
5755,2025-07-07,Singapore,55,Male,LinkedIn,Medium,Education,2026-05-17
5756,2025-03-23,Indonesia,33,Female,Organic,Small,Technology,2026-05-16
5757,2025-10-20,UK,47,Male,Facebook Ads,Small,Manufacturing,2026-05-16
5758,2024-11-24,USA,24,Male,LinkedIn,Medium,Retail,2026-05-04
5759,2024-10-11,Singapore,61,Male,LinkedIn,Medium,Retail,2026-05-16
5760,2023-12-17,Australia,53,Male,LinkedIn,Small,Technology,2026-05-11
5761,2025-05-08,Canada,34,Male,LinkedIn,Small,Technology,2026-05-02
5762,2025-11-25,Australia,24,Male,Facebook Ads,Medium,Healthcare,2026-05-31
5763,2025-01-28,USA,39,Male,Google Ads,Small,Manufacturing,2026-04-18
5764,2025-04-10,USA,46,Male,LinkedIn,Small,Technology,2026-05-10
5765,2023-09-01,Australia,41,Female,Organic,Small,Healthcare,2025-12-05
5766,2025-10-12,Indonesia,21,Female,Referral,Small,Manufacturing,2026-05-04
5767,2023-12-02,Indonesia,50,Female,Facebook Ads,Small,Technology,2026-04-25
5768,2023-10-13,Canada,24,Female,LinkedIn,Medium,Retail,2026-02-18
5769,2025-12-29,UK,38,Female,Google Ads,Large,Finance,2026-05-29
5770,2025-08-04,Germany,38,Female,Facebook Ads,Small,Technology,2026-05-19
5771,2026-02-13,Germany,64,Female,Organic,Small,Retail,2026-05-30
5772,2024-09-22,UK,34,Female,Organic,Medium,Finance,2026-03-20
5773,2025-09-24,Canada,56,Male,Google Ads,Small,Education,2026-05-13
5774,2025-01-30,UK,23,Male,Referral,Large,Technology,2026-04-09
5775,2023-11-30,USA,42,Male,Google Ads,Small,Retail,2026-04-28
5776,2025-11-09,UK,32,Male,Facebook Ads,Small,Retail,2026-05-28
5777,2024-07-08,Germany,33,Male,Organic,Small,Education,2026-03-29
5778,2025-06-18,Australia,43,Female,LinkedIn,Small,Technology,2026-05-11
5779,2026-02-27,Canada,38,Male,Referral,Small,Healthcare,2026-05-30
5780,2023-11-17,USA,21,Female,Referral,Small,Education,2026-03-23
5781,2025-08-16,Germany,47,Female,Facebook Ads,Small,Manufacturing,2026-04-21
5782,2025-11-19,Singapore,55,Female,Facebook Ads,Small,Technology,2026-05-09
5783,2024-08-28,Germany,18,Male,Referral,Medium,Technology,2026-05-15
5784,2026-04-20,USA,47,Female,Organic,Medium,Retail,2026-05-30
5785,2023-09-28,Germany,32,Female,LinkedIn,Small,Healthcare,2026-04-09
5786,2024-10-03,Australia,30,Male,Organic,Small,Technology,2026-02-20
5787,2026-04-01,USA,22,Female,Organic,Small,Retail,2026-05-31
5788,2023-08-19,Indonesia,21,Male,LinkedIn,Medium,Finance,2026-04-21
5789,2023-08-06,USA,35,Female,LinkedIn,Small,Healthcare,2026-05-31
5790,2024-06-13,UK,55,Female,Referral,Small,Finance,2026-02-27
5791,2026-01-18,Canada,60,Female,Facebook Ads,Medium,Manufacturing,2026-05-29
5792,2025-02-09,UK,41,Male,Google Ads,Small,Technology,2026-05-24
5793,2025-02-01,Germany,61,Male,Google Ads,Medium,Healthcare,2026-03-31
5794,2025-03-15,Canada,18,Male,LinkedIn,Medium,Education,2026-05-18
5795,2025-03-19,Australia,29,Female,Referral,Large,Finance,2026-05-27
5796,2024-05-27,Singapore,42,Male,Facebook Ads,Small,Retail,2026-04-18
5797,2025-05-27,Canada,24,Female,Google Ads,Large,Healthcare,2026-05-31
5798,2024-05-24,Indonesia,45,Male,LinkedIn,Small,Manufacturing,2026-05-12
5799,2023-07-06,Singapore,27,Male,Facebook Ads,Medium,Education,2026-02-08
5800,2024-03-22,Germany,39,Male,Facebook Ads,Small,Retail,2025-08-26
5801,2025-02-26,Singapore,42,Female,Organic,Small,Technology,2026-05-20
5802,2023-12-06,Canada,35,Male,Organic,Medium,Retail,2026-05-29
5803,2023-07-19,Australia,42,Female,Organic,Small,Healthcare,2026-03-23
5804,2024-03-11,UK,53,Male,Referral,Medium,Healthcare,2026-04-30
5805,2025-06-27,Germany,56,Male,Organic,Medium,Technology,2026-04-21
5806,2026-04-06,Germany,26,Female,Organic,Small,Education,2026-05-31
5807,2025-04-21,Australia,57,Male,LinkedIn,Medium,Retail,2026-04-12
5808,2025-11-07,UK,43,Male,Facebook Ads,Small,Education,2026-05-07
5809,2025-10-18,Germany,18,Male,LinkedIn,Medium,Manufacturing,2026-03-04
5810,2024-11-28,Singapore,38,Female,Referral,Small,Finance,2026-02-16
5811,2024-01-24,Australia,63,Male,LinkedIn,Medium,Retail,2026-05-22
5812,2026-02-11,Singapore,24,Female,Referral,Large,Education,2026-05-28
5813,2023-08-30,Canada,41,Female,Google Ads,Medium,Manufacturing,2026-03-25
5814,2024-03-05,USA,39,Male,Facebook Ads,Large,Retail,2026-03-06
5815,2024-05-01,USA,18,Male,Organic,Medium,Technology,2026-04-24
5816,2023-12-16,Singapore,65,Male,Organic,Medium,Retail,2026-03-16
5817,2025-11-28,USA,44,Male,Facebook Ads,Small,Education,2026-05-28
5818,2025-10-24,UK,34,Male,Google Ads,Large,Finance,2026-05-10
5819,2025-12-05,USA,21,Male,Google Ads,Small,Healthcare,2026-04-20
5820,2024-02-04,Singapore,42,Male,Facebook Ads,Medium,Retail,2025-11-24
5821,2026-03-02,Canada,30,Male,Organic,Small,Manufacturing,2026-05-24
5822,2025-10-12,UK,51,Male,Referral,Medium,Retail,2026-05-30
5823,2025-11-15,Singapore,33,Female,LinkedIn,Large,Manufacturing,2026-05-13
5824,2024-07-19,Germany,22,Male,Google Ads,Large,Education,2026-05-18
5825,2025-07-23,Australia,26,Male,Organic,Small,Technology,2026-05-23
5826,2024-10-28,Australia,64,Female,LinkedIn,Small,Retail,2026-03-30
5827,2024-12-15,USA,58,Male,Organic,Small,Retail,2026-05-07
5828,2024-03-11,UK,25,Female,Facebook Ads,Small,Education,2026-02-27
5829,2025-08-27,Canada,38,Male,Referral,Medium,Retail,2026-05-31
5830,2024-12-17,UK,18,Male,Google Ads,Small,Education,2026-03-22
5831,2023-12-13,Singapore,22,Male,Google Ads,Large,Finance,2026-02-22
5832,2025-07-03,Indonesia,52,Male,Referral,Medium,Technology,2026-05-03
5833,2023-09-07,Canada,42,Male,Referral,Small,Education,2026-05-05
5834,2025-06-03,Indonesia,57,Female,Google Ads,Large,Healthcare,2026-05-05
5835,2024-02-28,Canada,57,Female,LinkedIn,Small,Manufacturing,2026-03-29
5836,2023-11-27,Australia,35,Male,Referral,Medium,Manufacturing,2026-04-29
5837,2023-08-26,Australia,45,Male,Organic,Small,Finance,2026-04-09
5838,2024-04-25,Canada,20,Female,LinkedIn,Small,Manufacturing,2026-05-16
5839,2024-02-09,Australia,19,Female,Facebook Ads,Small,Technology,2026-05-07
5840,2024-12-22,Indonesia,39,Female,LinkedIn,Small,Manufacturing,2026-05-07
5841,2025-10-28,Indonesia,62,Male,Referral,Medium,Finance,2026-04-24
5842,2025-12-20,Indonesia,48,Female,Facebook Ads,Small,Healthcare,2026-05-28
5843,2025-12-05,Australia,24,Male,Organic,Medium,Healthcare,2026-05-27
5844,2024-06-30,Germany,33,Female,Google Ads,Small,Finance,2026-05-17
5845,2024-05-19,Singapore,43,Female,Organic,Small,Finance,2026-04-10
5846,2024-04-24,UK,50,Female,Organic,Small,Technology,2026-05-22
5847,2024-06-08,Canada,57,Female,LinkedIn,Medium,Education,2026-04-24
5848,2024-09-07,Australia,49,Female,Google Ads,Medium,Education,2026-05-29
5849,2025-10-27,Canada,56,Female,Referral,Medium,Healthcare,2026-05-21
5850,2024-02-20,Indonesia,40,Male,Facebook Ads,Large,Finance,2026-05-07
5851,2024-07-04,UK,64,Female,LinkedIn,Medium,Technology,2026-05-20
5852,2024-01-29,USA,48,Male,Referral,Large,Retail,2026-03-26
5853,2026-02-10,USA,31,Female,Google Ads,Large,Retail,2026-05-27
5854,2025-05-01,Singapore,47,Female,Organic,Small,Healthcare,2026-02-20
5855,2024-11-12,Australia,36,Male,Google Ads,Small,Technology,2026-04-28
5856,2023-09-19,Australia,20,Female,Referral,Large,Technology,2026-05-17
5857,2023-11-28,Singapore,50,Male,Facebook Ads,Large,Manufacturing,2026-05-12
5858,2023-08-31,UK,58,Male,Facebook Ads,Small,Finance,2026-02-08
5859,2025-03-18,Indonesia,25,Male,Referral,Medium,Education,2026-03-26
5860,2023-12-12,Australia,30,Male,Google Ads,Medium,Finance,2026-05-14
5861,2025-07-11,Singapore,45,Female,LinkedIn,Small,Finance,2026-04-07
5862,2025-05-29,Canada,18,Female,Google Ads,Small,Education,2026-03-20
5863,2023-11-18,Germany,19,Female,Google Ads,Small,Healthcare,2026-05-18
5864,2023-12-10,Indonesia,61,Male,Referral,Medium,Finance,2026-04-01
5865,2026-03-13,Germany,57,Female,Google Ads,Medium,Healthcare,2026-05-24
5866,2025-04-21,USA,28,Female,LinkedIn,Small,Manufacturing,2026-05-29
5867,2023-09-10,Singapore,19,Male,LinkedIn,Medium,Technology,2026-05-30
5868,2026-05-17,Australia,25,Female,Facebook Ads,Medium,Manufacturing,2026-05-30
